,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,timestamp,Date,Time,hour,day_of_week,month
6075,1.5566939192079423,0.8396593995864922,0.9409277704323198,1.0249840283424683,1.4956106703433207,-1.1205230926801981,1.7321091316921573,0.416118959482842,1.6719554083705415,-0.24391346544987727,0.5242726776342602,0.09367954350504515,2004-11-18 21:00:00,11/18/2004,21:00:00,21,3,11
6076,0.7125200082737873,0.4247797638643479,0.20431996083593765,0.36543161378692957,0.7185484042297815,-0.7617116572602516,1.0839342314559743,-0.060165886716821486,0.958515346184917,-0.2893099714516474,0.5765724828899476,0.07910101004459708,2004-11-18 22:00:00,11/18/2004,22:00:00,22,3,11
6077,0.2904330528067095,0.03320797284569482,-0.13050177079878147,0.009423208202974067,0.18280982324467066,-0.5589051937620207,0.4566681989693459,-0.3114572779632697,0.4373499106876167,-0.2893099714516474,0.5998168407813641,0.08865246300144237,2004-11-18 23:00:00,11/18/2004,23:00:00,23,3,11
6078,0.22008522689552987,-0.13927007796014046,-0.33139480977961283,-0.21542420585005045,0.25038045508063056,-0.3716992274559617,0.5193948022180088,-0.4780108744870784,0.16158761714778308,-0.3120082244525325,0.6869831828741766,0.12535015067774238,2004-11-19 00:00:00,11/19/2004,0:00:00,0,4,11
6079,-0.1316539026603682,-0.47490304169041453,-0.612645064352777,-0.5601902407313547,-0.13573744112485475,-0.07138965650665846,0.03849084397826027,-0.6416424780894168,-0.32415880817008896,-0.2666117184507622,0.6056279302542183,0.1346502496094076,2004-11-19 01:00:00,11/19/2004,1:00:00,1,4,11
6080,-0.5537408581274458,-0.8198591433020851,-0.9206810574567186,-1.021127439540055,-0.6714760221099656,0.4083256321526181,-0.9024082047516825,-0.8432599896708695,-0.9186921933247761,-0.3347064774534175,0.8555047775869472,0.2120672893648905,2004-11-19 02:00:00,11/19/2004,2:00:00,2,4,11
6081,-0.6240886840386255,-1.001660331989317,-1.0546097501106062,-1.253469767394847,-0.8621217333614241,0.6930347059097497,-0.8919537708769053,-0.9309197773149792,-1.0502485168483664,-0.4028012364560725,0.9426711196797596,0.18668053282169603,2004-11-19 03:00:00,11/19/2004,3:00:00,3,4,11
6082,-0.694436509949805,-0.9923371941079203,-1.0813954886413837,-1.3209239916107545,-0.8741879176178454,0.6774342087175781,-1.4042210307409853,-0.9046218410217464,-1.0148295066689383,-0.4254994894569577,0.8903713144240727,0.107755368915133,2004-11-19 04:00:00,11/19/2004,4:00:00,4,4,11
6083,-0.8351321617721643,-1.1088764176253767,-1.1885384427644938,-1.542023948762895,-0.9031467598332569,1.0206451469453532,-1.5087653694887566,-1.071175437545555,-1.0628981633410195,-0.4254994894569577,0.6230611986727806,-0.07724119361744858,2004-11-19 05:00:00,11/19/2004,5:00:00,5,4,11
6084,-0.7647843358609846,-1.0762454350404889,-1.1483598349683275,-1.470822267646104,-0.7921378646741798,1.1337487515885973,-1.320585559742768,-1.1208493172105507,-1.2931217295073025,-0.3460556039538599,0.39642870923146845,-0.1390742838117627,2004-11-19 06:00:00,11/19/2004,6:00:00,6,4,11
6085,-0.3426973803939069,-0.26979400829969147,-0.6528236721489432,-0.6238970080463784,-0.16469628334026615,-0.13769176957338775,-0.21241556901639114,-0.6241105205605948,-0.506313717664291,-0.44819774245784266,0.809016061804114,0.010984069220779916,2004-11-19 07:00:00,11/19/2004,7:00:00,7,4,11
6086,1.9084330487638406,1.7579884809040476,1.382892456190149,1.37724497702554,1.9348197772770603,-1.3389300533706006,1.79483573494082,0.9157797490542681,1.305115660083607,-0.4254994894569577,0.8148271512769683,0.059746750105726346,2004-11-19 08:00:00,11/19/2004,8:00:00,8,4,11
6087,2.6822591337868165,1.562202585394721,1.6775355800287017,1.6058398479794482,1.5245695125587322,-1.4715342795040591,1.7321091316921573,1.012205515462789,1.517629721160176,-0.3687538569547451,0.7625273460212809,0.09192006532878437,2004-11-19 09:00:00,11/19/2004,9:00:00,9,4,11
6088,2.4712156560532774,1.1799539322574646,0.8739634241053759,0.9687721748292121,1.717628460661475,-1.1946254543430133,1.7739268671912658,0.3839770373466684,1.2949959428894846,-0.2666117184507622,0.588194661835656,0.11579869772089764,2004-11-19 10:00:00,11/19/2004,10:00:00,10,4,11
6089,0.9939113119185057,0.8816135200527765,0.4855702154091019,0.6277535968487915,1.8334638295231205,-1.0308202338252115,2.5684638416743284,0.1472956107075718,1.049592800932018,-0.16446957994677971,0.39642870923146845,0.1170554678467982,2004-11-19 11:00:00,11/19/2004,11:00:00,11,4,11
6090,0.5014765305402482,0.4760570222120286,0.2177128301013266,0.3766739844895808,0.9453926682505042,-0.8514145161152382,1.9621066769372544,0.024571908005818027,0.4828886380611672,-0.09637482094412446,0.18141839873586468,0.030338329159650644,2004-11-19 12:00:00,11/19/2004,12:00:00,12,4,11
6091,1.0642591378296853,0.9189060715783625,0.6730703851245444,0.8001366142894436,1.114319247840404,-1.1166229683821554,1.6693825284434944,0.35183511521049476,0.7434713558098173,-0.13042220044545208,0.36737326186719765,0.1409341002389109,2004-11-19 13:00:00,11/19/2004,13:00:00,13,4,11
6092,1.9084330487638406,1.170630794376068,1.034677855290041,1.099933166360143,1.1915428270815012,-1.2219263244293135,1.5857470574452772,0.57682857016371,0.8649079621392853,-0.07367656794323951,0.2569625618829686,0.14018003816337057,2004-11-19 14:00:00,11/19/2004,14:00:00,14,4,11
6093,2.0491287005862,0.6811660556027517,0.6194989080629896,0.7476722176770713,1.1432780900558155,-1.0191198609310828,2.38028403192834,0.24956536295903328,0.4373499106876167,-0.016930935441026928,0.18722948820871851,0.1625505464044032,2004-11-19 15:00:00,11/19/2004,15:00:00,15,4,11
6094,2.4712156560532774,1.2778468800121279,1.0882493323515963,1.1411551922698642,1.693496092148632,-1.1868252057469275,2.3593751641787857,0.5505306338704771,0.8826174672289994,-0.016930935441026928,0.21628493557298933,0.1861778247713358,2004-11-19 16:00:00,11/19/2004,16:00:00,16,4,11
6095,3.80782434836569,2.1076061514564164,1.9052143575403107,1.766980494717449,2.5477819375032684,-1.4832346523981879,1.7739268671912658,1.137851211086013,1.6593057618778886,-0.08502569444368219,0.43710633554144773,0.2651029886778994,2004-11-19 17:00:00,11/19/2004,17:00:00,17,4,11
6096,3.5967808706321516,1.9584359453540723,1.9855715731326435,1.826939805131589,2.214755252026037,-1.506635398186445,1.64847366069394,1.3014828146883515,1.8591701764618047,-0.13042220044545208,0.5300837671071145,0.29149516132181374,2004-11-19 18:00:00,11/19/2004,18:00:00,18,4,11
6097,4.370606955655128,2.433915977305294,2.628429297871304,2.265392262534987,2.895288044088205,-1.6431397486179466,1.6693825284434944,1.690107873243905,2.167821550882536,-0.2552625919503199,0.7857717039126975,0.29652224182541653,2004-11-19 19:00:00,11/19/2004,19:00:00,19,4,11
6098,4.581650433388665,1.9071586870063917,2.3739647818289176,2.0930092450943345,3.131785255514065,-1.4793345281001449,1.6066559251948316,1.2839508571595295,2.0969835305236795,-0.3687538569547451,0.4894061407971351,-0.11217940311748782,2004-11-19 20:00:00,11/19/2004,20:00:00,20,4,11
6099,1.5566939192079423,-1.230077210083531,-0.49210924096427805,-0.40279705089423756,0.7619866675528987,0.23672016303873053,0.7912100829622145,-1.4656444819440493,0.13122846556541606,-0.4822451219591703,-1.2422985221134053,-1.4639613505362699,2004-11-19 21:00:00,11/19/2004,21:00:00,21,4,11
6100,0.3607808787178892,-2.0225439300022336,-0.8805024496605522,-0.9499257584232639,-0.12125802001714905,1.4613591926242007,0.2475795214738031,-2.1990647052331016,-1.0274791531615912,-0.5730381339627103,-2.020984511475863,-2.0335295715944626,2004-11-19 22:00:00,11/19/2004,22:00:00,22,4,11
6101,0.3607808787178892,-1.8920199996626827,-0.8269309725989972,-0.8674817066038216,-0.13573744112485475,1.3950570795574715,0.03849084397826027,-2.1114049175889917,-0.9642309206983266,-0.6411328929653654,-1.9919290641115919,-2.0347863417203635,2004-11-19 23:00:00,11/19/2004,23:00:00,23,4,11
6102,0.4311287046290689,-1.9479588269510617,-0.8805024496605522,-0.9611681291259151,0.05249503327531935,1.5783629215654877,0.2684883892233574,-2.219518655683394,-1.0097696480718772,-0.7092276519680206,-2.0384177798944254,-2.08304631455495,2004-11-20 00:00:00,11/20/2004,0:00:00,0,5,11
6103,0.4311287046290689,-1.8920199996626827,-0.8269309725989972,-0.8749766204055891,0.15385098102925923,1.562762424373316,0.3730327279711288,-2.175688761861339,-0.9642309206983266,-0.7319259049689055,-2.0093623325301544,-2.072740799522564,2004-11-20 01:00:00,11/20/2004,1:00:00,1,5,11
6104,0.3607808787178892,-1.8547274481370968,-0.893895318925941,-0.9649155860267988,-0.08264623039660052,1.4925601870085439,0.18485291822514024,-2.1260148821963436,-0.974350637892449,-0.8681154229742157,-1.8640850957088007,-2.0315187393930216,2004-11-20 02:00:00,11/20/2004,2:00:00,2,5,11
6105,0.22008522689552987,-1.878035292840588,-1.0412168808452174,-1.2309850259895445,-0.2901845996070489,1.757768639275461,0.1221263149764774,-2.172766768939869,-1.1008471028189781,-0.9135119289759858,-1.736241127306009,-1.9744613756771303,2004-11-20 03:00:00,11/20/2004,3:00:00,3,5,11
6106,0.22008522689553017,-1.803450189789416,-1.0546097501106062,-1.2647121380974982,-0.4156729158738316,1.7265676448911178,-0.29605104001460825,-2.1143269105104623,-1.0932573149233864,-0.9929558144790835,-1.5444751747018217,-1.9045849566770519,2004-11-20 04:00:00,11/20/2004,4:00:00,4,5,11
6107,-1.046175639505703,-1.9060047064847774,-1.1617527042337163,-1.485812095249639,-0.6763024958125342,1.995676221456078,-0.797863866003911,-2.2341286202907455,-1.3310706689852614,-1.072399699982181,-1.5096086378646967,-1.9171526579360592,2004-11-20 05:00:00,11/20/2004,5:00:00,5,5,11
6108,-0.9758278135945235,-1.7335266556789422,-0.9876454037836624,-1.137298603467451,-0.28053165220191173,1.5549621757772303,-0.2542333045154997,-2.0120571582590006,-1.0072397187733466,-1.1064470794835086,-1.41663120629903,-1.88271715648638,2004-11-20 06:00:00,11/20/2004,6:00:00,6,5,11
6109,-0.6240886840386255,-1.0296297456335064,-0.5590735872912219,-0.4889885596145636,0.29864519210631624,0.36152414057610327,0.5821214054666717,-1.4831764394728713,0.03509115222125389,-1.3107313564914738,-0.5624010537894684,-1.5903924252018793,2004-11-20 07:00:00,11/20/2004,7:00:00,7,5,11
6110,-0.06130607674918853,-0.5914422652078708,0.12396274524360511,0.286735018868371,0.8681690890094071,-0.2585956228127176,1.4393849831983971,-0.9922816286658561,0.33615273874639334,-1.378826115494129,-0.24860222225534365,-1.4994022680866694,2004-11-20 08:00:00,11/20/2004,8:00:00,8,5,11
6111,0.5014765305402482,-0.0693465438496667,0.6864632543899334,0.8038840711903273,1.6452313551229463,-0.629107431126793,2.2130130899319056,-0.6562524426967684,0.7687706487951231,-1.2766839769901464,-0.3415796538210099,-1.4725073873923948,2004-11-20 09:00:00,11/20/2004,9:00:00,9,5,11
6112,0.5718243564514279,-0.06468497490896845,0.9275349011669313,1.013741657639817,2.0699610409489804,-0.6525081769150504,2.8193702546689803,-0.7176142940476453,0.9509255582893251,-0.743275031469348,-1.230676343167697,-1.6069817908637687,2004-11-20 10:00:00,11/20/2004,10:00:00,10,5,11
6113,0.07938957507317082,-0.782566591776499,0.016819791120495125,0.17805876874274246,1.5583548284767121,0.0534143210307143,1.7530179994417114,-1.4773324536299306,0.19700662732721125,-0.41415036295651503,-1.811785290453113,-1.8344571836517933,2004-11-20 11:00:00,11/20/2004,11:00:00,11,5,11
6114,-0.3426973803939069,-1.1601536759730573,-0.22425185565650274,-0.08801067122000322,0.6316718775835474,0.5136289881997763,0.8539366862108773,-1.8425815688137217,-0.4329457680069041,-0.41415036295651503,-2.020984511475863,-1.9802425182562735,2004-11-20 12:00:00,11/20/2004,12:00:00,12,5,11
6115,-0.41304520630508657,-1.02030660775211,0.030212660385883845,0.1893011394453937,0.33725698172686475,0.2601209088269879,0.686665744214443,-1.5211623474519855,-0.41523626291719,-0.4254994894569577,-1.951251437801613,-1.9327366074972276,2004-11-20 13:00:00,11/20/2004,13:00:00,13,5,11
6116,-0.1316539026603682,-0.9923371941079203,0.09717700671282767,0.24926044985953355,0.5206629824244703,0.11971643409744358,0.6030302732162259,-1.5328503191378668,-0.13441411078029522,-0.4254994894569577,-1.8873294536002172,-1.8900064232166038,2004-11-20 14:00:00,11/20/2004,14:00:00,14,5,11
6117,-0.41304520630508657,-1.038952883514903,0.05699839891666128,0.21553333775157987,0.35656287653713903,0.17431817427004415,0.6239391409657802,-1.5182403545305152,-0.22802149482592682,-0.41415036295651503,-1.9454403483287588,-1.9254473407670032,2004-11-20 15:00:00,11/20/2004,15:00:00,15,5,11
6118,-0.20200172857154772,-0.9736909183451273,0.12396274524360511,0.28298756196748726,0.6992425094195073,0.17041804997200127,0.8539366862108773,-1.5503822766666888,-0.043336656033194206,-0.35740473045430243,-2.020984511475863,-1.9639045066195646,2004-11-20 16:00:00,11/20/2004,16:00:00,16,5,11
6119,0.923563486007326,0.07516209331197908,1.4632496717824819,1.4409517443405635,1.8962079876565119,-0.5589051937620207,1.8366534704399287,-0.4663229028011971,1.1356103970820577,-0.5616890074622678,-1.7188078588874465,-1.82792197899711,2004-11-20 17:00:00,11/20/2004,17:00:00,17,5,11
6120,1.7677373969414811,0.7044739003062429,1.623964102967147,1.5608703651688434,3.0786940447858107,-0.9021161319897959,2.7357347836707633,-0.2384074549265115,1.869289893655927,-0.8340680434728882,-1.0040438537263845,-1.5303188131838263,2004-11-20 18:00:00,11/20/2004,18:00:00,18,5,11
6121,-0.3426973803939069,-0.41430264546133727,0.05699839891666128,0.21178588085069613,0.9116073523325242,-0.19619363404403123,1.1675697024541916,-1.1822111685614274,0.7662407194965926,-0.9362101819768709,-0.9110664221607181,-1.5413783902917526,2004-11-20 19:00:00,11/20/2004,19:00:00,19,5,11
6122,-0.6240886840386255,-0.35370224923226,-0.23764472492189145,-0.09925304192265445,0.29864519210631624,-0.01288779203601498,0.8539366862108773,-1.2961688924987702,0.5967354564950434,-1.0156540674799686,-0.765789185339364,-1.5087023670183346,2004-11-20 20:00:00,11/20/2004,20:00:00,20,5,11
6123,-0.6240886840386255,-0.316409697706674,-0.3447876790450017,-0.23041403345358544,0.5158365087219018,0.0768150668189717,1.0630253637064202,-1.3516867580067065,0.5157777189420648,-1.1858909649866063,-0.5391566958980517,-1.505434764690993,2004-11-20 21:00:00,11/20/2004,21:00:00,21,5,11
6124,-0.8351321617721643,-0.43294892122413026,-0.4117520253719455,-0.30536317147126024,0.13454508621898498,0.08851543971310039,0.8539366862108773,-1.375062701378469,0.5132477896435342,-1.3447787359928014,-0.2892798485653225,-1.4936211255075262,2004-11-20 22:00:00,11/20/2004,22:00:00,22,5,11
6125,-0.9758278135945235,-0.5075340242753023,-0.39835915610655664,-0.2828784300659578,0.11523919140871071,0.15871767707787257,0.5193948022180088,-1.3575307438496471,0.4297601227920249,-1.401524368495014,-0.22535786436392666,-1.5031725784643717,2004-11-20 23:00:00,11/20/2004,23:00:00,23,5,11
6126,0.2904330528067095,0.4014719191608566,0.49896308467449063,0.6427434244523265,1.6404048814203778,-0.5277041993776777,2.2548308254310143,-0.7848201312414629,1.0293533665437733,-1.5036665069989967,0.1000631461159061,-1.4466179227988407,2004-11-21 00:00:00,11/21/2004,0:00:00,0,6,11
6127,-0.41304520630508657,-0.16723949160432997,-0.06353742447183766,0.09561471692330013,0.9453926682505042,-0.10649077518904455,1.8366534704399287,-1.1763671827184867,0.5638463756141459,-1.5377138865003241,0.22790711451869783,-1.4192203340542056,2004-11-21 01:00:00,11/21/2004,1:00:00,1,6,11
6128,-1.1165234654168827,-0.9876756251672221,-0.7063951492104983,-0.6838563184605182,-0.17917570444797185,0.5175291124978193,0.2475795214738031,-1.5854461917243328,-0.10911481779498938,-1.4923173804985541,-0.021969732814030987,-1.485829150726942,2004-11-21 02:00:00,11/21/2004,2:00:00,2,6,11
6129,-1.257219117239242,-0.9317367978788431,-0.6796094106797208,-0.657624120154332,-1.0141556549923338,0.49022824241151897,-1.5087653694887566,-1.5123963686875745,-0.15465354516853988,-1.617157772003422,0.26277365135582287,-1.4632072884607297,2004-11-21 03:00:00,11/21/2004,3:00:00,3,6,11
6130,-1.1165234654168827,-1.0529375903369975,-0.612645064352777,-0.5526953269295872,-0.3481022840378717,0.36152414057610327,-0.14968896576772828,-1.4510345173366976,-0.23814121202004915,-1.7419981635082895,0.419673067122885,-1.4848237346262214,2004-11-21 04:00:00,11/21/2004,4:00:00,4,6,11
6131,-1.3979147690616012,-1.3652627093637804,-0.9876454037836624,-1.1485409741701023,-0.6328642324894171,1.1103480058003399,-0.6933195272561397,-1.7519997882481415,-0.6479897583820037,-1.6285068985038644,0.18141839873586468,-1.4923643553816257,2004-11-21 05:00:00,11/21/2004,5:00:00,5,6,11
6132,-1.3275669431504216,-1.1321842623288678,-1.001038273049051,-1.1597833448727535,-0.6521701272996914,1.1727499945690263,-0.7351372627552482,-1.7052479015046162,-0.6024510310084532,-1.6966016575065195,0.39642870923146845,-1.4689884310398726,2004-11-21 06:00:00,11/21/2004,6:00:00,6,6,11
6133,0.009041749161990832,-1.3139854510160995,-0.8805024496605522,-0.9461783015223801,-0.5073759162226343,0.8412394292353799,-0.5051397175101511,-1.6205101067819767,-0.5240232227540051,-1.8895368080140422,0.7334718986570101,-1.4828129024247805,2004-11-21 07:00:00,11/21/2004,7:00:00,7,6,11
6134,-1.3275669431504216,-1.1135379865660748,-0.7063951492104983,-0.6950986891631694,-0.02472854596577772,0.5760309769684627,0.16394405047558597,-1.5299283262163965,-0.37222746484217006,-1.9462824405162549,0.9426711196797596,-1.4624532263851893,2004-11-21 08:00:00,11/21/2004,8:00:00,8,6,11
6135,-1.1165234654168827,-1.043614452455601,-0.612645064352777,-0.5601902407313547,0.10075977030100501,0.4239261293447897,0.4984859344684545,-1.4919424182372822,-0.25838064640829383,-1.7306490370078471,0.46035069343286433,-1.4682343689643322,2004-11-21 09:00:00,11/21/2004,9:00:00,9,6,11
6136,-1.1868712913280623,-0.745274040250913,-0.5055021102296667,-0.4140394215968888,0.009056769952202247,0.3069224004035027,0.3521238602215745,-1.436424552729346,-0.15718347446707046,-1.2766839769901464,-0.3648240117124269,-1.4878399829283833,2004-11-21 10:00:00,11/21/2004,10:00:00,10,6,11
6137,-0.9054799876833438,-0.5494881447415865,-0.4519306331681118,-0.3615750249845164,0.28416577099861057,0.13921705558765807,0.833027818461323,-1.3604527367711174,0.07304009169921265,-0.9248610554764283,-0.8645777063778844,-1.504177994565092,2004-11-21 11:00:00,11/21/2004,11:00:00,11,6,11
6138,-0.41304520630508657,-0.15791635372293347,-0.009965947410282549,0.14433165663478878,0.8199043519837215,-0.3131973629853182,1.6275647929443857,-1.0448775012523221,0.9028569016172441,-0.8567662964737732,-0.8878220642693014,-1.478539883996718,2004-11-21 12:00:00,11/21/2004,12:00:00,12,6,11
6139,-0.1316539026603682,-0.004084578679891185,0.13735561450899383,0.2979773895710222,1.2542869852148923,-0.32489773587944687,1.7739268671912658,-1.0536434800167331,0.8623780328407548,-0.7092276519680206,-1.1086434642377594,-1.5157402797233785,2004-11-21 13:00:00,11/21/2004,13:00:00,13,6,11
6140,-0.694436509949805,-0.6660273682590427,-0.19746611712572532,-0.054283559112049545,0.5737541931527246,0.022213326646371108,1.3766583799497343,-1.3896726659858207,0.2374854961037006,-0.5843872604631528,-1.4398755641904466,-1.6562471797990754,2004-11-21 14:00:00,11/21/2004,14:00:00,14,6,11
6141,-1.257219117239242,-1.0948917108032818,-0.6930022799451095,-0.672613947757867,-0.3481022840378717,0.7125353273999642,-0.04514462701995686,-1.7607657670125525,-0.6353401118893508,-0.3687538569547451,-1.7652965746702798,-1.7748862796841007,2004-11-21 15:00:00,11/21/2004,15:00:00,15,6,11
6142,-0.8351321617721643,-0.38633323181714774,-0.26443046345266913,-0.13298015403060814,0.2889922447011791,0.20941929295243025,0.3939415957206831,-1.4042826305931724,0.3133833750596181,-0.4028012364560725,-1.590963890484655,-1.666301340806281,2004-11-21 16:00:00,11/21/2004,16:00:00,16,6,11
6143,0.009041749161991144,0.3455330918724776,0.3382486534898253,0.4928451484169768,1.471478301830478,-0.3404982330716185,1.3348406444506258,-0.9572177136082122,1.2696966499041786,-0.6070855134640379,-1.375953579989051,-1.624073864576018,2004-11-21 17:00:00,11/21/2004,17:00:00,17,6,11
6144,0.22008522689552987,0.44808760856783914,0.09717700671282767,0.26050282056218477,1.8093314610102775,-0.4614020863109483,1.4812027186975059,-1.0477994941737925,1.5909976708175628,-0.7659732844702332,-0.9517440484706969,-1.458682916007487,2004-11-21 18:00:00,11/21/2004,18:00:00,18,6,11
6145,-0.3426973803939069,0.04253111072709132,-0.3715734175757791,-0.2641411455615391,0.3662158239422762,-0.051889035016443964,0.8748455539604316,-1.4335025598078757,0.9281561946025499,-0.9475593084773134,-0.8529555274321764,-1.5147348636226579,2004-11-21 19:00:00,11/21/2004,19:00:00,19,6,11
6146,-0.694436509949805,-0.19054733630782122,-0.5188949794950556,-0.440271619903075,0.2165951391626506,0.0729149425209288,0.8121189507117688,-1.445190531493757,0.7890100831833678,-0.9816066879786408,-0.7599780958665098,-1.485829150726942,2004-11-21 20:00:00,11/21/2004,20:00:00,20,6,11
6147,-0.5537408581274458,0.16373190318524583,-0.33139480977961283,-0.21542420585005045,0.5592747720450189,-0.11429102378513034,1.1466608347046372,-1.3312328075564142,0.9534554875878557,-1.288033103490589,-0.3415796538210099,-1.4868345668276628,2004-11-21 21:00:00,11/21/2004,21:00:00,21,6,11
6148,-0.9054799876833438,-0.24182459465550196,-0.39835915610655664,-0.294120800768609,0.16833040213696496,-0.06748953220861556,0.7703012152126602,-1.3195448358705328,0.7611808608995314,-1.424222621495899,-0.07426953806971878,-1.4619505183348291,2004-11-21 22:00:00,11/21/2004,22:00:00,22,6,11
6149,-0.7647843358609846,-0.22317831889270898,-0.42514489463733424,-0.3128580852730278,0.8054249308760157,-0.09869052659295875,1.6275647929443857,-1.3253888217134735,0.8092495175716125,-1.4923173804985541,0.08262987769734377,-1.444104382547039,2004-11-21 23:00:00,11/21/2004,23:00:00,23,6,11
6150,-1.257219117239242,-0.6100885409706638,-0.6930022799451095,-0.672613947757867,-0.33362286293016596,0.3186227732976314,0.16394405047558597,-1.5533042695881591,0.2678446476860676,-1.4582700009972267,-0.06264735912401029,-1.4737641575182954,2004-11-22 00:00:00,11/22/2004,0:00:00,0,0,11
6151,-0.7647843358609846,-0.24182459465550196,-0.26443046345266913,-0.13298015403060814,0.31312461321402196,-0.15719239106360222,0.7703012152126602,-1.2377290340693636,0.4626492036729225,-1.6512051515047494,0.39642870923146845,-1.434552929590194,2004-11-22 01:00:00,11/22/2004,1:00:00,1,0,11
6152,-1.1868712913280623,-0.8478285569462746,-0.6930022799451095,-0.6801088615596345,-0.09712565150430622,0.29522202750937404,0.2893972569729117,-1.5182403545305152,0.04521086941537623,-1.7192999105074045,0.518461588161406,-1.4388259480182561,2004-11-22 02:00:00,11/22/2004,2:00:00,2,0,11
6153,-1.3979147690616012,-1.0762454350404889,-0.893895318925941,-0.9686630429276826,-1.0141556549923338,0.6306327171410633,-1.5087653694887566,-1.6555740218396207,-0.22802149482592682,-1.6739034045056345,0.419673067122885,-1.4405854261945172,2004-11-22 03:00:00,11/22/2004,3:00:00,3,0,11
6154,-0.518566945171856,-1.3372932957195909,-1.0947883579067725,-1.3321663623134057,-0.7293937065407884,1.2117512375494552,-0.8396816015030196,-1.711091887347557,-0.47089470748486284,-1.617157772003422,0.33250672503007256,-1.4337988675146534,2004-11-22 04:00:00,11/22/2004,4:00:00,4,0,11
6155,-0.20200172857154788,-1.3093238820754014,-1.0546097501106062,-1.268459594998382,-0.5604671269508886,1.13764887588664,-0.5887751885083682,-1.7169358731904976,-0.45318520239514876,-1.7987437960105022,0.6811720934013223,-1.4405854261945172,2004-11-22 05:00:00,11/22/2004,5:00:00,5,0,11
6156,-1.3979147690616012,-0.9503830736416361,-0.8001452340682196,-0.8262596806941004,-0.15021686223256045,0.5916314741606343,-0.0033268915208482987,-1.4860984323943416,-0.1698331209597234,-1.6739034045056345,0.5126504986885517,-1.4136905455002422,2004-11-22 06:00:00,11/22/2004,6:00:00,6,0,11
6157,-1.1868712913280623,-0.5261803000380952,-0.4519306331681118,-0.3465851973809814,0.48687766650649034,0.10021581260722909,0.8539366862108773,-1.2611049774411263,0.27037457698459816,-1.5831103925020944,0.33250672503007256,-1.4114283592736212,2004-11-22 07:00:00,11/22/2004,7:00:00,7,0,11
6158,0.22008522689552987,0.6578582108992604,0.806999077778432,0.9088128644150721,2.417467147533917,-0.820213521730895,2.5893727094238828,-0.48093286740854874,1.2266878518291588,-1.5377138865003241,0.3906176197586142,-1.3556277656836306,2004-11-22 08:00:00,11/22/2004,8:00:00,8,0,11
6159,0.7125200082737873,1.8279120150145214,5.427538974337557,3.891788557518531,2.962858675924165,-1.510535522484488,2.23392195768146,0.30800522138843983,3.339178816102196,-1.4809682539981117,0.3499399934486353,-1.3335086114677783,2004-11-22 09:00:00,11/22/2004,9:00:00,9,0,11
6160,0.7125200082737873,1.3664166898853944,7.168611978838096,4.764946015424443,2.7456673593085794,-1.6548401215120754,2.296648560930123,0.4891687825196002,3.250631290653626,-1.3901752419945717,0.15817404084444772,-1.338032983921021,2004-11-22 10:00:00,11/22/2004,10:00:00,10,0,11
6161,0.4311287046290689,0.7044739003062429,2.0391430501941983,1.8606669172395427,3.1462646766217706,-1.0776217254017264,2.7357347836707633,-0.2296414761621005,1.9527775605074362,-1.3220804829919164,0.04195225138736447,-1.33627350574476,2004-11-22 11:00:00,11/22/2004,11:00:00,11,0,11
6162,0.14973740098435018,0.7184586071283376,1.3293209791285943,1.3435178649175863,2.663617306364914,-1.0308202338252115,2.4221017674274488,-0.3114572779632697,1.8313409541779684,-1.2653348504897037,0.08844096717019802,-1.279718850079229,2004-11-22 12:00:00,11/22/2004,12:00:00,12,0,11
6163,0.6421721823626075,1.207923345901654,1.784678534151812,1.6845364428980067,3.2041823610525935,-1.3467303019666863,2.652099312672546,-0.01049200705182591,2.117222964911924,-1.208589217987491,-0.004536464395468664,-1.2779593719029678,2004-11-22 13:00:00,11/22/2004,13:00:00,13,0,11
6164,1.0642591378296853,1.2498774663679382,2.012357311663421,1.841929632735124,3.479291362099002,-1.3506304262647293,2.6939170481716546,0.22618941958727068,2.167821550882536,-1.1858909649866063,0.007085714550239825,-1.2550861556115753,2004-11-22 14:00:00,11/22/2004,14:00:00,14,0,11
6165,0.7125200082737873,1.2125849148423522,1.5569997566402032,1.5159008823582383,3.609606152068353,-1.2375268216214852,2.7357347836707633,-0.016335992894766567,2.086863813329557,-1.1518435854852787,0.012896804023093657,-1.2219074242877972,2004-11-22 15:00:00,11/22/2004,15:00:00,15,0,11
6166,0.9939113119185057,1.4456633618772647,1.6909284492940908,1.6058398479794482,3.9860711008687013,-1.3077290589862574,2.652099312672546,0.06547980890640262,2.2588990056296367,-1.1291453324843936,0.03033007244165639,-1.196017959694243,2004-11-22 16:00:00,11/22/2004,16:00:00,16,0,11
6167,1.3456504414744037,1.9024971180656933,2.0391430501941983,1.8606669172395427,4.092253522325209,-1.4676341552060161,1.8993800736885915,0.3372251506031431,2.6611577640959996,-1.1291453324843936,0.20466275662728126,-1.1108089451581762,2004-11-22 17:00:00,11/22/2004,17:00:00,17,0,11
